Ensembl_ID	Gene_Symbol	Chromosome	Start	End	Length	GC_Content	Strand	Biotype	Description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight	WT4	WT1	WT2	KO5	KO4	KO3	wild_type	knock_out
ENSMUSG00000052997	Uba2	7	33840113	33869024	6033	44.16	-1	protein_coding	ubiquitin-like modifier activating enzyme 2 [Source:MGI Symbol;Acc:MGI:1858313]	3246.2	-0.06	0.15	-0.367439851056589	0.713291	0.9470414	1.243	3527.6	3181.2	3233.3	3606.8	2779.7	3148.7	3314	3178.4
ENSMUSG00000030061	Uba3	6	97160631	97182608	6368	38.21	-1	protein_coding	ubiquitin-like modifier activating enzyme 3 [Source:MGI Symbol;Acc:MGI:1341217]	1025.2	0.04	0.14	0.277544054937653	0.7813624	0.9027635	1.529	1080.4	976	974.1	1022.1	1003.3	1095.5	1010.2	1040.3
ENSMUSG00000032557	Uba5	9	103923798	103940333	5832	43.69	-1	protein_coding	ubiquitin-like modifier activating enzyme 5 [Source:MGI Symbol;Acc:MGI:1913913]	966.7	0.65	0.18	3.53797305782598	0.0004032112	0.02381237	1.561	841.9	655	684.5	1274.4	1394	950.6	727.1	1206.3
ENSMUSG00000090137	Uba52	8	70960913	70963451	1498	56.91	-1	protein_coding	ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:MGI Symbol;Acc:MGI:98887]	301.4	0.94	0.25	3.70180669074765	0.0002140697	0.01183175	2.144	199.4	170.5	149.2	706.7	357.4	225	173	429.7
ENSMUSG00000061390	Uba52-ps	9	72081862	72082240	379	55.67	-1	processed_pseudogene	ubitquitin A-52 residue ribosomal protein fusion product 1, pseudogene [Source:MGI Symbol;Acc:MGI:3644625]	42.6	-0.05	0.26	-0.186020452123894	0.8524287	0.7990087	2.239	31.3	45.6	53.5	48.7	36.5	40.1	43.5	41.8
ENSMUSG00000035898	Uba6	5	86257146	86320662	8159	34.68	-1	protein_coding	ubiquitin-like modifier activating enzyme 6 [Source:MGI Symbol;Acc:MGI:1913894]	410.7	0.08	0.2	0.430263035602845	0.6670043	0.8490427	1.51	282.1	460.4	447.5	417.2	419.9	437	396.7	424.7
ENSMUSG00000032596	Uba7	9	107852704	107861259	6692	54.51	1	protein_coding	ubiquitin-like modifier activating enzyme 7 [Source:MGI Symbol;Acc:MGI:1349462]	193.8	-0.03	0.25	-0.138273552792459	0.8900242	1	0.773	235.9	140.9	214.6	107.5	200	263.9	197.1	190.5
ENSMUSG00000036352	Ubac1	2	25888555	25911759	2632	47.15	-1	protein_coding	ubiquitin associated domain containing 1 [Source:MGI Symbol;Acc:MGI:1920995]	351.6	0.38	0.21	1.8457662589849	0.06492615	0.366786	1.104	289	273	328.7	473.1	468.8	276.8	296.9	406.2
ENSMUSG00000041765	Ubac2	14	122116032	122258446	2420	45.12	1	protein_coding	ubiquitin associated domain containing 2 [Source:MGI Symbol;Acc:MGI:1916139]	1063.2	0.09	0.14	0.669986916390071	0.5028661	0.7136256	1.731	1014.2	1012.9	1050.7	1161.2	1111.7	1028.4	1025.9	1100.4
ENSMUSG00000039568	Ubald1	16	4692642	4698179	5538	56.81	-1	protein_coding	UBA-like domain containing 1 [Source:MGI Symbol;Acc:MGI:1916255]	548.9	0.29	0.17	1.6993512339335	0.08925302	0.3661003	1.529	550.2	419.6	493	540.4	609.5	680.9	487.6	610.3
ENSMUSG00000050628	Ubald2	11	116324920	116329903	1532	56.5	1	protein_coding	UBA-like domain containing 2 [Source:MGI Symbol;Acc:MGI:1914635]	214	0.34	0.21	1.62382664185977	0.1044128	0.5206682	0.773	129.7	210.6	213	259.5	232.3	239.1	184.4	243.6
ENSMUSG00000028437	Ubap1	4	41348996	41390525	3583	43.46	1	protein_coding	ubiquitin-associated protein 1 [Source:MGI Symbol;Acc:MGI:2149543]	779.9	-0.01	0.15	-0.0573637214444772	0.9542555	1	1.269	822.7	783.1	741.9	746.9	835.6	749.2	782.6	777.2
ENSMUSG00000086228	Ubap1l	9	65268323	65287659	2528	47.78	1	protein_coding	ubiquitin-associated protein 1-like [Source:MGI Symbol;Acc:MGI:2685360]	6.9	-0.17	0.25	-0.6489946654925	0.5163418	1	0.005	6.1	9.6	9.6	0	11.5	4.7	8.4	5.4
ENSMUSG00000028433	Ubap2	4	41194313	41275144	4802	43.06	-1	protein_coding	ubiquitin-associated protein 2 [Source:MGI Symbol;Acc:MGI:1916176]	1827.6	0.02	0.15	0.158860227534404	0.873779	0.9326252	1.573	2044.1	1675.9	1713.6	1906.6	1715.9	1909.5	1811.2	1844
ENSMUSG00000042520	Ubap2l	3	89907447	89959935	18659	39.25	-1	protein_coding	ubiquitin-associated protein 2-like [Source:MGI Symbol;Acc:MGI:1921633]	3796.5	-0.06	0.14	-0.473905878657438	0.635567	0.9068146	1.228	4164	3698.4	3799.7	3509.3	3722.6	3884.9	3887.4	3705.6
ENSMUSG00000042345	Ubash3a	17	31426847	31465866	11239	48.26	1	protein_coding	ubiquitin associated and SH3 domain containing, A [Source:MGI Symbol;Acc:MGI:1926074]	23	-0.03	0.28	-0.115381553643337	0.9081427	0.941786	1.601	30.5	11.2	29.5	5.7	17.7	43.6	23.7	22.3
ENSMUSG00000032020	Ubash3b	9	40922394	41072993	7326	46.87	-1	protein_coding	ubiquitin associated and SH3 domain containing, B [Source:MGI Symbol;Acc:MGI:1920078]	144.5	0.23	0.24	0.955154159035036	0.3394997	0.6268387	1.601	144.5	134.5	110.9	96	158.4	222.6	130	159
ENSMUSG00000019505	Ubb	11	62441997	62444039	1675	52.23	1	protein_coding	ubiquitin B [Source:MGI Symbol;Acc:MGI:98888]	20236.3	0.31	0.14	2.17015008502046	0.02999548	0.2579771	1.228	19315.6	18006.8	16407.6	21868.5	24681.7	21137.5	17910	22562.6
ENSMUSG00000044285	Ubb-ps	14	46321485	46322457	973	52.21	1	transcribed_processed_pseudogene	ubiquitin B, pseudogene [Source:MGI Symbol;Acc:MGI:3037679]	417.2	0.15	0.19	0.78589115061915	0.4319313	0.7051099	1.529	301.2	476.4	400.5	453	455.3	417	392.7	441.8
ENSMUSG00000008348	Ubc	5	125463029	125467266	2893	55.76	-1	protein_coding	ubiquitin C [Source:MGI Symbol;Acc:MGI:98889]	2348.2	0.21	0.15	1.37261575418253	0.1698718	0.5395245	1.153	2267	2244.3	1980	2351	2884.9	2361.8	2163.8	2532.6
ENSMUSG00000020390	Ube2b	11	51876324	51891589	2126	43.86	-1	protein_coding	ubiquitin-conjugating enzyme E2B [Source:MGI Symbol;Acc:MGI:102944]	2655.4	0.22	0.13	1.65437736758718	0.09805086	0.4145152	1.228	2586.5	2445.3	2285.6	2867.1	2871.4	2876.6	2439.1	2871.7
ENSMUSG00000001403	Ube2c	2	164611818	164620742	2600	50.81	1	protein_coding	ubiquitin-conjugating enzyme E2C [Source:MGI Symbol;Acc:MGI:1915862]	2142.5	0.37	0.2	1.84169720112131	0.06551945	0.3199235	1.573	1824.7	1896	1751.9	3413.2	1988.9	1980.2	1824.2	2460.8
ENSMUSG00000032415	Ube2cbp	9	86189359	86347003	1790	40.92	-1	protein_coding	ubiquitin-conjugating enzyme E2C binding protein [Source:MGI Symbol;Acc:MGI:1917598]	145.5	0.23	0.27	0.866521735730385	0.3862041	0.707947	1.355	123.6	136.9	122.9	296.7	102.1	90.7	127.8	163.2
ENSMUSG00000083844	Ube2d-ps	11	5712129	5734710	3102	45.55	1	transcribed_unprocessed_pseudogene	ubiquitin-conjugating enzyme E2D, pseudogene [Source:MGI Symbol;Acc:MGI:1913774]	292	0.26	0.17	1.53436975020033	0.1249387	0.4212267	1.51	269	273.8	247.3	348.3	309.4	303.9	263.4	320.6
ENSMUSG00000019927	Ube2d1	10	71090810	71121092	4371	44.28	-1	protein_coding	ubiquitin-conjugating enzyme E2D 1 [Source:MGI Symbol;Acc:MGI:2384911]	364.2	-0.1	0.16	-0.587167556309839	0.5570912	0.8466292	1.269	357.8	361.9	413.2	324	369.9	358.1	377.7	350.6
ENSMUSG00000091896	Ube2d2a	18	35904611	35942547	11565	40.24	1	protein_coding	ubiquitin-conjugating enzyme E2D 2A [Source:MGI Symbol;Acc:MGI:1930715]	1161.2	-0.06	0.14	-0.456756446457984	0.6478461	0.7933071	1.731	1123	1186.6	1255.7	1166.9	1124.2	1110.8	1188.5	1134
ENSMUSG00000063447	Ube2d2b	5	107977965	107979642	1678	45.77	1	protein_coding	ubiquitin-conjugating enzyme E2D 2B [Source:MGI Symbol;Acc:MGI:1920568]	3.2	-0.16	0.23	-0.718855167880106	0.4722302	1	0	4.4	4.8	3.2	1.4	4.2	1.2	4.1	2.3
ENSMUSG00000078578	Ube2d3	3	135143910	135173959	24499	37.56	1	protein_coding	ubiquitin-conjugating enzyme E2D 3 [Source:MGI Symbol;Acc:MGI:1913355]	6213.1	0.17	0.15	1.20394310186123	0.2286116	0.6112522	1.153	6494.5	5447.9	5485.4	6806.4	6136.6	6907.6	5809.3	6616.9
ENSMUSG00000021774	Ube2e1	14	4137837	4186974	4457	42.95	1	protein_coding	ubiquitin-conjugating enzyme E2E 1 [Source:MGI Symbol;Acc:MGI:107411]	802.2	0.08	0.15	0.558917083465193	0.5762183	0.858145	1.269	799.2	756.7	776.2	897.4	824.1	759.8	777.4	827.1
ENSMUSG00000058317	Ube2e2	14	3575429	3896121	4628	40.88	1	protein_coding	ubiquitin-conjugating enzyme E2E 2 [Source:MGI Symbol;Acc:MGI:2384997]	296	0.17	0.16	1.0072127423734	0.3138326	0.6218357	1.51	269.9	273	288.8	325.4	330.3	288.6	277.2	314.8
ENSMUSG00000027011	Ube2e3	2	78698468	78751637	4390	38.71	1	protein_coding	ubiquitin-conjugating enzyme E2E 3 [Source:MGI Symbol;Acc:MGI:107412]	1479.6	0.28	0.15	1.84265696255412	0.06537911	0.3089533	1.731	1254.5	1252.3	1475.9	1671.5	1720.1	1503.1	1327.6	1631.6
ENSMUSG00000034343	Ube2f	1	91178026	91218059	8842	43.45	1	protein_coding	ubiquitin-conjugating enzyme E2F (putative) [Source:MGI Symbol;Acc:MGI:1915171]	781.8	0.18	0.15	1.20617783123753	0.2277489	0.5421586	1.529	718.2	727.8	738.7	914.6	847	744.5	728.3	835.4
ENSMUSG00000020794	Ube2g1	11	72498109	72577307	4579	38.39	1	protein_coding	ubiquitin-conjugating enzyme E2G 1 [Source:MGI Symbol;Acc:MGI:1914378]	967	0.16	0.15	1.07038884238308	0.2844443	0.6406729	1.269	1011.6	817.5	894.3	984.8	1005.4	1088.4	907.8	1026.2
ENSMUSG00000009293	Ube2g2	10	77458109	77481827	2431	48.59	1	protein_coding	ubiquitin-conjugating enzyme E2G 2 [Source:MGI Symbol;Acc:MGI:1343188]	1373.1	0.23	0.14	1.65180404923585	0.0985745	0.3789037	1.561	1293.7	1257.9	1224.6	1531	1526.3	1405.3	1258.7	1487.6
ENSMUSG00000039159	Ube2h	6	30211288	30304538	4780	43.4	-1	protein_coding	ubiquitin-conjugating enzyme E2H [Source:MGI Symbol;Acc:MGI:104632]	578.5	0.14	0.17	0.859216508641991	0.3902211	0.587357	2.172	525	550.9	562.4	716.8	600.1	516	546.1	610.9
ENSMUSG00000015120	Ube2i	17	25480890	25493596	5474	51.37	-1	protein_coding	ubiquitin-conjugating enzyme E2I [Source:MGI Symbol;Acc:MGI:107365]	3822.2	0.23	0.14	1.60581578806008	0.1083144	0.4449685	1.153	3634.7	3456.6	3383.3	4686.2	3876.8	3895.6	3491.5	4152.8
ENSMUSG00000028277	Ube2j1	4	33031416	33052363	3530	42.36	1	protein_coding	ubiquitin-conjugating enzyme E2J 1 [Source:MGI Symbol;Acc:MGI:1926245]	821.4	0	0.15	0.00249490553649037	0.9980094	0.997445	1.561	901.1	825.5	737.1	821.4	767.9	875.2	821.2	821.5
ENSMUSG00000023286	Ube2j2	4	156028288	156044061	4409	46.51	1	protein_coding	ubiquitin-conjugating enzyme E2J 2 [Source:MGI Symbol;Acc:MGI:2153608]	756.7	0.56	0.19	2.98119853908813	0.002871226	0.1241682	0.583	657.3	534.9	577.6	1112.4	966.8	691.5	589.9	923.6
ENSMUSG00000029203	Ube2k	5	65694576	65756331	7892	39.86	1	protein_coding	ubiquitin-conjugating enzyme E2K [Source:MGI Symbol;Acc:MGI:1858216]	1603.4	0.21	0.15	1.40589850342462	0.1597543	0.4620426	1.561	1413.8	1534.1	1484.6	1956.8	1634.7	1596.2	1477.5	1729.2
ENSMUSG00000038965	Ube2l3	16	16969877	17020513	5841	43.87	-1	protein_coding	ubiquitin-conjugating enzyme E2L 3 [Source:MGI Symbol;Acc:MGI:109240]	2663.3	0.21	0.14	1.51735441019133	0.1291772	0.4200221	1.573	2694.4	2380.5	2288.8	2948.8	2867.2	2800	2454.6	2872
ENSMUSG00000027078	Ube2l6	2	84629172	84640679	1996	48.11	1	protein_coding	ubiquitin-conjugating enzyme E2L 6 [Source:MGI Symbol;Acc:MGI:1914500]	239.2	-0.08	0.21	-0.365485220589717	0.7147492	0.8493246	1.614	269.9	208.2	264.1	160.6	288.6	243.8	247.4	231
ENSMUSG00000005575	Ube2m	7	12769047	12772202	2357	56.24	-1	protein_coding	ubiquitin-conjugating enzyme E2M [Source:MGI Symbol;Acc:MGI:108278]	339.5	0.45	0.21	2.16750033482956	0.03019672	0.2330042	1.614	227.2	323.5	283.2	500.3	399	303.9	278	401.1
ENSMUSG00000074781	Ube2n	10	95351007	95381519	4221	40.77	1	protein_coding	ubiquitin-conjugating enzyme E2N [Source:MGI Symbol;Acc:MGI:1934835]	1564.3	0.19	0.15	1.27819129313978	0.201182	0.4894397	1.731	1639.3	1326.7	1394.5	1654.3	1634.7	1736.3	1453.5	1675.1
ENSMUSG00000106831	Ube2n-ps1	5	76380459	76380917	459	45.75	-1	processed_pseudogene	ubiquitin-conjugating enzyme E2N, pseudogene 1 [Source:MGI Symbol;Acc:MGI:894296]	20.5	-0.18	0.28	-0.64050747921677	0.5218427	0.7171522	1.775	19.2	28	20.7	20.1	21.9	13	22.6	18.3
ENSMUSG00000059585	Ube2nl	7	61198994	61199449	456	44.3	-1	processed_pseudogene	ubiquitin-conjugating enzyme E2N-like [Source:MGI Symbol;Acc:MGI:3643295]	3.2	-0.02	0.21	-0.0983036202129632	0.9216912	1	0	6.1	1.6	2.4	0	3.1	5.9	3.4	3
ENSMUSG00000020802	Ube2o	11	116428566	116472273	5288	51	-1	protein_coding	ubiquitin-conjugating enzyme E2O [Source:MGI Symbol;Acc:MGI:2444266]	451.3	0.02	0.15	0.157647565264404	0.8747345	0.950761	1.51	447.5	455.6	438.8	460.2	469.9	435.8	447.3	455.3
ENSMUSG00000042572	Ube2q1	3	89680923	89691307	6197	50.26	1	protein_coding	ubiquitin-conjugating enzyme E2Q family member 1 [Source:MGI Symbol;Acc:MGI:1917343]	389.5	0.49	0.19	2.61966623670144	0.008801586	0.160015	1.104	281.2	361.1	300	540.4	484.5	369.9	314.1	464.9
ENSMUSG00000032307	Ube2q2	9	55056138	55114813	4305	40.28	1	protein_coding	ubiquitin-conjugating enzyme E2Q family member 2 [Source:MGI Symbol;Acc:MGI:2388672]	325.1	0.05	0.18	0.256720848016483	0.7973943	0.9094277	1.529	303	352.3	300.8	402.8	283.4	308.6	318.7	331.6
ENSMUSG00000052981	Ube2ql1	13	69850951	69888008	2674	48.03	-1	protein_coding	ubiquitin-conjugating enzyme E2Q family-like 1 [Source:MGI Symbol;Acc:MGI:1924230]	16	0.28	0.28	1.00276281886596	0.3159753	0.6308896	1.466	8.7	12	18.3	15.8	19.8	21.2	13	18.9
ENSMUSG00000036241	Ube2r2	4	41135743	41193380	4189	43.31	1	protein_coding	ubiquitin-conjugating enzyme E2R 2 [Source:MGI Symbol;Acc:MGI:1914865]	1225.4	0.26	0.16	1.65348319487449	0.09823256	0.3822734	1.51	1036.9	1149.8	1123.2	1489.4	1421.1	1132	1103.3	1347.5
ENSMUSG00000060860	Ube2s	7	4797545	4815589	5141	45.46	-1	protein_coding	ubiquitin-conjugating enzyme E2S [Source:MGI Symbol;Acc:MGI:1925141]	362.6	0.97	0.24	4.06365064133969	4.831112e-05	0.00530914	1.529	237.7	189.8	216.2	693.8	564.7	273.3	214.5	510.6
ENSMUSG00000026429	Ube2t	1	134890303	134901900	4836	41.99	1	protein_coding	ubiquitin-conjugating enzyme E2T [Source:MGI Symbol;Acc:MGI:1914446]	282.5	0.29	0.23	1.23433622962678	0.2170776	0.534265	1.51	245.5	261	233.7	475.9	275.1	203.8	246.8	318.3
ENSMUSG00000069733	Ube2u	4	100336046	100407344	1537	42.11	1	protein_coding	ubiquitin-conjugating enzyme E2U (putative) [Source:MGI Symbol;Acc:MGI:3588216]	11.1	-0.09	0.28	-0.312954039961952	0.7543156	1	0.005	11.3	10.4	14.4	7.2	17.7	5.9	12	10.3
ENSMUSG00000078923	Ube2v1	2	167449558	167474015	2721	52.42	-1	protein_coding	ubiquitin-conjugating enzyme E2 variant 1 [Source:MGI Symbol;Acc:MGI:1913839]	24.8	0.05	0.27	0.167214249684709	0.8672015	0.9238849	1.601	20	23.2	29.5	20.1	31.3	24.7	24.3	25.4
ENSMUSG00000022674	Ube2v2	16	15369941	15413637	7132	39.06	-1	protein_coding	ubiquitin-conjugating enzyme E2 variant 2 [Source:MGI Symbol;Acc:MGI:1917870]	357.8	-0.03	0.16	-0.211897979822069	0.8321866	0.9060458	1.614	340.4	385.1	361.4	356.9	335.5	367.5	362.3	353.3
ENSMUSG00000025939	Ube2w	1	16611014	16689713	4930	40.76	-1	protein_coding	ubiquitin-conjugating enzyme E2W (putative) [Source:MGI Symbol;Acc:MGI:1914049]	955.7	-0.06	0.16	-0.375470830322822	0.7073103	0.8646506	1.529	1076.9	916	939	838.6	926.2	1037.8	977.3	934.2
ENSMUSG00000014349	Ube2z	11	95938258	95956214	3997	45.02	-1	protein_coding	ubiquitin-conjugating enzyme E2Z [Source:MGI Symbol;Acc:MGI:1343160]	540.6	0.21	0.2	1.02812531061236	0.3038909	0.6564349	1.269	437	528.5	518.5	705.3	651.2	402.9	494.7	586.4
ENSMUSG00000025326	Ube3a	7	58878498	58961284	20626	33.9	1	protein_coding	ubiquitin protein ligase E3A [Source:MGI Symbol;Acc:MGI:105098]	1233.6	-0.04	0.14	-0.311451386030194	0.7554575	0.8898338	1.529	1173.5	1299.5	1286.8	1248.6	1166.9	1226.3	1253.3	1213.9
ENSMUSG00000029577	Ube3b	5	114518668	114559230	5294	53.09	1	protein_coding	ubiquitin protein ligase E3B [Source:MGI Symbol;Acc:MGI:1891295]	1259.8	-0.03	0.14	-0.247419356002108	0.8045837	0.9128954	1.529	1295.4	1262.7	1270	1164	1237.7	1328.8	1276.1	1243.5
ENSMUSG00000039000	Ube3c	5	29774240	29881090	9544	40.01	1	protein_coding	ubiquitin protein ligase E3C [Source:MGI Symbol;Acc:MGI:2140998]	598.2	0.05	0.15	0.356037521011583	0.7218125	0.9431078	1.269	574.6	578.9	606.3	610.7	588.7	630.2	586.6	609.9
ENSMUSG00000059890	Ube4a	9	44834425	44876898	8639	43.34	-1	protein_coding	ubiquitination factor E4A [Source:MGI Symbol;Acc:MGI:2154580]	1326.1	-0.23	0.18	-1.26096896348697	0.20732	0.5207322	1.529	1686.3	1248.3	1402.5	1026.4	1116.9	1476	1445.7	1206.4
ENSMUSG00000028960	Ube4b	4	149412873	149511206	7618	47.25	-1	protein_coding	ubiquitination factor E4B [Source:MGI Symbol;Acc:MGI:1927086]	1444.9	-0.21	0.14	-1.46039223449258	0.1441823	0.4411718	1.561	1558.3	1471.7	1645	1212.8	1404.4	1377	1558.3	1331.4
ENSMUSG00000085819	Ube4bos1	4	149432342	149449734	2903	46.82	1	lncRNA	ubiquitination factor E4B, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1925072]	13.5	-0.57	0.28	-1.9998406729939	0.04551747	0.3017352	1.265	20	19.2	16.8	8.6	10.4	5.9	18.7	8.3
ENSMUSG00000085286	Ube4bos3	4	149419096	149420354	756	50.83	1	lncRNA	ubiquitination factor E4B, opposite strand 3 [Source:MGI Symbol;Acc:MGI:1921560]	3.6	-0.04	0.23	-0.185894841723272	0.8525272	1	0	2.6	6.4	2.4	5.7	2.1	2.4	3.8	3.4
ENSMUSG00000030870	Ubfd1	7	121666398	121681417	9629	44.91	1	protein_coding	ubiquitin family domain containing 1 [Source:MGI Symbol;Acc:MGI:107301]	1259.1	0.34	0.16	2.18138821057031	0.02915471	0.2329576	1.561	992.5	1193	1100.9	1532.4	1502.4	1233.3	1095.5	1422.7
ENSMUSG00000047719	Ubiad1	4	148518952	148529228	2992	50	-1	protein_coding	UbiA prenyltransferase domain containing 1 [Source:MGI Symbol;Acc:MGI:1918957]	478.8	0.22	0.15	1.41530800574722	0.1569782	0.4532505	1.614	421.4	425.2	473.1	533.3	515.7	504.2	439.9	517.7
ENSMUSG00000001687	Ubl3	5	148441445	148489599	8098	42.33	-1	protein_coding	ubiquitin-like 3 [Source:MGI Symbol;Acc:MGI:1344373]	1560.4	0.28	0.15	1.8786985976809	0.06028566	0.2972886	1.731	1517.4	1285.9	1389.7	1558.2	1780.5	1830.6	1397.7	1723.1
ENSMUSG00000084786	Ubl5	9	20554174	20558436	3468	50.18	1	protein_coding	ubiquitin-like 5 [Source:MGI Symbol;Acc:MGI:1913427]	2012	0.44	0.16	2.74276579257362	0.006092412	0.1245397	1.228	1709	1675.9	1641	2623.4	2518.2	1904.8	1675.3	2348.8
ENSMUSG00000055720	Ubl7	9	57818262	57837251	2402	43.62	1	protein_coding	ubiquitin-like 7 (bone marrow stromal cell-derived) [Source:MGI Symbol;Acc:MGI:1916709]	1033.6	0.23	0.16	1.44462044051681	0.1485645	0.6747072	0.583	1083	823.1	922.2	1033.6	1187.7	1152.1	942.8	1124.5
ENSMUSG00000041231	Ublcp1	11	44345398	44361325	2542	41.7	-1	protein_coding	ubiquitin-like domain containing CTD phosphatase 1 [Source:MGI Symbol;Acc:MGI:1933105]	594.7	-0.1	0.16	-0.63658736827335	0.5243937	0.7640489	1.529	643.4	565.3	646.2	550.5	511.6	651.4	618.3	571.1
ENSMUSG00000039473	Ubn1	16	4867921	4904153	8272	42.82	1	protein_coding	ubinuclein 1 [Source:MGI Symbol;Acc:MGI:1891307]	899.3	0.12	0.16	0.749115820199922	0.4537874	0.7202349	1.529	740	940	891.9	983.4	1007.5	832.8	857.3	941.2
ENSMUSG00000038538	Ubn2	6	38410885	38501760	21438	40.11	1	protein_coding	ubinuclein 2 [Source:MGI Symbol;Acc:MGI:2444236]	947.5	-0.24	0.15	-1.59639047449198	0.1104016	0.4302737	1.269	940.2	1089.7	1065	913.2	799.1	877.6	1031.7	863.3
ENSMUSG00000027300	Ubox5	2	130431922	130471958	5585	44.79	-1	protein_coding	U box domain containing 5 [Source:MGI Symbol;Acc:MGI:2154658]	316.6	0.02	0.16	0.114059199203258	0.9091909	0.9683712	1.51	310.8	322.7	309.5	321.1	302.1	333.4	314.3	318.9
ENSMUSG00000009741	Ubp1	9	113760002	113806270	4757	43.42	1	protein_coding	upstream binding protein 1 [Source:MGI Symbol;Acc:MGI:104889]	572.4	-0.12	0.16	-0.754840550771252	0.4503447	0.6213487	2.172	525	669.4	602.3	557.6	566.8	513.6	598.9	546
ENSMUSG00000005312	Ubqln1	13	58323970	58363467	4406	43.1	-1	protein_coding	ubiquilin 1 [Source:MGI Symbol;Acc:MGI:1860276]	1843.6	0.32	0.16	1.99957090749832	0.04554662	0.322852	1.058	1877.8	1458.9	1513.4	2320.9	1983.7	1907.1	1616.7	2070.6
ENSMUSG00000008604	Ubqln4	3	88461065	88477032	4147	50.34	1	protein_coding	ubiquilin 4 [Source:MGI Symbol;Acc:MGI:2150152]	679.6	0.06	0.16	0.393853470523088	0.6936892	0.862167	1.51	610.3	706.2	671.7	798.5	632.4	658.5	662.7	696.5
ENSMUSG00000027272	Ubr1	2	120690750	120801196	9889	39.43	-1	protein_coding	ubiquitin protein ligase E3 component n-recognin 1 [Source:MGI Symbol;Acc:MGI:1277977]	718.7	-0.3	0.17	-1.81652164696767	0.06929039	0.3272671	1.561	755.7	791.9	854.4	615	553.2	742.1	800.7	636.8
ENSMUSG00000023977	Ubr2	17	47239221	47321482	9814	46.87	-1	protein_coding	ubiquitin protein ligase E3 component n-recognin 2 [Source:MGI Symbol;Acc:MGI:1861099]	689.6	-0.06	0.16	-0.348415092525908	0.7275285	0.8774655	1.529	612.9	759.9	739.5	731.1	614.7	679.7	704.1	675.2
ENSMUSG00000044308	Ubr3	2	69727590	69854357	9719	38.47	1	protein_coding	ubiquitin protein ligase E3 component n-recognin 3 [Source:MGI Symbol;Acc:MGI:1861100]	526.1	-0.03	0.15	-0.189437761618078	0.8497497	1	1.269	493.6	555.7	546.5	500.3	545.9	514.8	531.9	520.3
ENSMUSG00000066036	Ubr4	4	139079920	139216899	17997	49.26	1	protein_coding	ubiquitin protein ligase E3 component n-recognin 4 [Source:MGI Symbol;Acc:MGI:1916366]	1583	-0.11	0.16	-0.705986488846836	0.4801965	0.7419207	1.51	1391.2	1855.2	1705.6	1569.7	1399.2	1577.3	1650.7	1515.4
ENSMUSG00000037487	Ubr5	15	37967572	38079098	15388	40.96	-1	protein_coding	ubiquitin protein ligase E3 component n-recognin 5 [Source:MGI Symbol;Acc:MGI:1918040]	950.1	-0.19	0.17	-1.09353631324281	0.2741584	0.8715681	0.583	888	1131.4	1040.3	1057.9	793.9	789.2	1019.9	880.4
ENSMUSG00000041712	Ubr7	12	102724226	102743966	3261	43.82	1	protein_coding	ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:MGI Symbol;Acc:MGI:1913872]	1027.7	-0.08	0.15	-0.545186806408792	0.585625	0.8060366	1.51	1131.8	978.4	1067.4	960.5	938.7	1089.6	1059.2	996.3
ENSMUSG00000025171	Ubtd1	19	41970202	42023082	1687	49.1	1	protein_coding	ubiquitin domain containing 1 [Source:MGI Symbol;Acc:MGI:2385092]	225.8	0.31	0.19	1.61518297511882	0.1062711	0.3845047	1.601	196.8	210.6	185.9	215	316.7	229.7	197.7	253.8
ENSMUSG00000044949	Ubtd2	11	32405370	32466687	1012	40.48	1	protein_coding	ubiquitin domain containing 2 [Source:MGI Symbol;Acc:MGI:2444752]	223.9	-0.13	0.18	-0.707898010408854	0.4790086	0.7370787	1.529	249.9	204.2	252.1	192.1	228.2	216.7	235.4	212.3
ENSMUSG00000020923	Ubtf	11	102195386	102210568	6552	57.78	-1	protein_coding	upstream binding transcription factor, RNA polymerase I [Source:MGI Symbol;Acc:MGI:98512]	1990.2	0.07	0.16	0.46674263505239	0.640684	0.8220659	1.573	1752.5	2104.2	1946.5	2310.8	2038.9	1788.2	1934.4	2046
ENSMUSG00000071655	Ubxn1	19	8848860	8853227	3047	49.95	1	protein_coding	UBX domain protein 1 [Source:MGI Symbol;Acc:MGI:1289301]	2337.2	0.28	0.15	1.92226364343366	0.05457259	0.3274259	1.228	2199.1	2053.8	2022.3	2837	2623.4	2287.6	2091.7	2582.7
ENSMUSG00000043621	Ubxn10	4	138437148	138464478	4564	50.13	-1	protein_coding	UBX domain protein 10 [Source:MGI Symbol;Acc:MGI:2443123]	152.8	0.51	0.24	2.15053704356012	0.03151276	0.2531216	1.355	141	112.1	104.5	113.2	202.1	243.8	119.2	186.4
ENSMUSG00000012126	Ubxn11	4	133829881	133854904	4742	53.35	1	protein_coding	UBX domain protein 11 [Source:MGI Symbol;Acc:MGI:1914836]	143.8	-0.1	0.2	-0.51510702582916	0.6064782	1	0.594	170.6	143.3	135.6	127.6	129.2	156.7	149.9	137.8
