"seqnames" "start" "end" "width" "strand" "Conc" "Conc_KO" "Conc_WT" "Fold" "p.value" "FDR" "annotation" "geneChr" "geneStart" "geneEnd" "geneLength" "geneStrand" "geneId" "transcriptId" "distanceToTSS" "ENSEMBL" "SYMBOL" "GENENAME" "Simplified_Annotation"
"1741" "chr13" 9241239 9241639 401 "*" 6.03239468314584 5.59445439514595 6.26449236777962 -0.441079354417505 0.000974224236302881 0.0451088990954058 "Distal Intergenic" 13 9218397 9223157 4761 1 "217980" "ENSMUST00000189330.2" 22842 "ENSMUSG00000033499" "Larp4b" "La ribonucleoprotein 4B" "Intergenic"
"1742" "chr19" 5510482 5510882 401 "*" 7.08359864233498 6.77234518388506 7.25912006852962 -0.379267524841274 0.000975698850752326 0.0451149419926275 "Promoter (<=1kb)" 19 5510643 5515077 4435 1 "58249" "ENSMUST00000237181.2" 0 "ENSMUSG00000024911" "Fibp" "fibroblast growth factor (acidic) intracellular binding protein" "Promoter"
"1743" "chr4" 99003990 99004390 401 "*" 5.01624086334509 4.31243448853945 5.34664610573586 -0.482765781820126 0.000975712869615759 0.0451149419926275 "Intron (ENSMUST00000030286.14/67299, intron 1 of 48)" 4 98825092 99008999 183908 2 "67299" "ENSMUST00000127417.3" 4609 "ENSMUSG00000028556" "Dock7" "dedicator of cytokinesis 7" "Intron"
"1744" "chr11" 116967417 116967817 401 "*" 6.17855823189625 5.77629565568847 6.39544086653434 -0.427840486896107 0.000976009935000098 0.0451149419926275 "Promoter (<=1kb)" 11 116967555 116969788 2234 1 "102465258" "ENSMUST00000182811.3" 0 "ENSMUSG00000104740" "Mir6516" "microRNA 6516" "Promoter"
"1745" "chr10" 9251179 9251579 401 "*" 5.51310870386572 4.90676847836936 5.810311164746 -0.480234642688016 0.000976627854679221 0.0451179998175819 "Intron (ENSMUST00000214867.2/ENSMUST00000214867.2, intron 2 of 2)" 10 9504416 9506685 2270 2 "320825" "ENSMUST00000221079.2" 255106 "ENSMUSG00000060487" "Samd5" "sterile alpha motif domain containing 5" "Intron"
"1746" "chr4" 95031895 95032295 401 "*" 5.61914969135441 4.95305108191845 5.93706450330254 -0.482658932284541 0.00097782874458332 0.0451479708890898 "Intron (ENSMUST00000124166.8/230451, intron 2 of 4)" 4 95012232 95055555 43324 1 "230451" "ENSMUST00000128094.2" 19663 "ENSMUSG00000087366" "Junos" "jun proto-oncogene, opposite strand" "Intron"
"1747" "chr9" 30611150 30611550 401 "*" 5.19507638124973 4.64898151622901 5.4701856025246 -0.469938392590465 0.00097935422782064 0.0451928866867346 "Distal Intergenic" 9 30633331 30692664 59334 2 "102633104" "ENSMUST00000241822.1" 81114 NA "Gm31013" "predicted gene, 31013" "Intergenic"
"1748" "chr8" 125518958 125519358 401 "*" 5.40946791334486 4.9129300142255 5.66542725885275 -0.463640728985237 0.000981167585300926 0.0452510284546287 "Promoter (<=1kb)" 8 125519831 125561441 41611 1 "330863" "ENSMUST00000041106.9" -473 "ENSMUSG00000036913" "Trim67" "tripartite motif-containing 67" "Promoter"
"1749" "chr1" 74310802 74311202 401 "*" 5.72229312801128 5.20398162028894 5.98677871871537 -0.466439501770487 0.000981761174437022 0.0452528811914968 "Distal Intergenic" 1 74320320 74321025 706 1 "108167628" "ENSMUST00000187908.2" -9118 NA "Gm28364" "predicted gene 28364" "Intergenic"
"1750" "chr11" 87654576 87654976 401 "*" 6.25214872564982 5.87083064216669 6.45984516852517 -0.419702971561344 0.00098256416405797 0.0452608727350089 "Promoter (<=1kb)" 11 87655557 87657221 1665 1 "207777" "ENSMUST00000148422.2" -581 "ENSMUSG00000034156" "Tspoap1" "TSPO associated protein 1" "Promoter"
"1751" "chr17" 5143608 5144008 401 "*" 4.09711189125816 4.61139651659568 3.61206970432654 0.482426195478999 0.000984459323570058 0.0452608727350089 "Intron (ENSMUST00000124362.2/239985, intron 2 of 2)" 17 5090853 5177915 87063 1 "239985" "ENSMUST00000146703.2" 52755 "ENSMUSG00000069729" "Arid1b" "AT-rich interaction domain 1B" "Intron"
"1752" "chr1" 78173202 78173602 401 "*" 4.86138089231995 4.2673898581677 5.15415665424166 -0.478057078452508 0.000984643291082115 0.0452608727350089 "Promoter (<=1kb)" 1 78077904 78173475 95572 2 "18505" "ENSMUST00000004994.16" 0 "ENSMUSG00000004872" "Pax3" "paired box 3" "Promoter"
"1753" "chr9" 77689340 77689740 401 "*" 4.19575378513869 3.30373269001956 4.58248477465838 -0.463643218737744 0.000984684379737158 0.0452608727350089 "Intron (ENSMUST00000034905.9/14629, intron 6 of 15)" 9 77673424 77686827 13404 1 "14629" "ENSMUST00000216848.2" 15916 "ENSMUSG00000032350" "Gclc" "glutamate-cysteine ligase, catalytic subunit" "Intron"
"1754" "chr9" 116963024 116963424 401 "*" 5.92438143388774 5.38275036107585 6.19780281347249 -0.472576696652411 0.000985114212803706 0.0452608727350089 "Intron (ENSMUST00000111773.10/207181, intron 1 of 14)" 9 116772191 117080665 308475 2 "207181" "ENSMUST00000084824.7" 117241 "ENSMUSG00000039607" "Rbms3" "RNA binding motif, single stranded interacting protein" "Intron"
"1755" "chr4" 80955743 80956143 401 "*" 4.19453829325499 3.34732109872072 4.56871095575163 -0.470670235746918 0.000985625506655667 0.0452608727350089 "Distal Intergenic" 4 80828883 80873865 44983 1 "52829" "ENSMUST00000055922.4" 126860 "ENSMUSG00000048706" "Lurap1l" "leucine rich adaptor protein 1-like" "Intergenic"
"1756" "chr3" 145340071 145340471 401 "*" 6.44661156840192 5.93005201177267 6.71041771881716 -0.467306943150652 0.000985809151780002 0.0452608727350089 "Distal Intergenic" 3 145352731 145355736 3006 2 "16007" "ENSMUST00000029846.5" 15265 "ENSMUSG00000028195" "Ccn1" "cellular communication network factor 1" "Intergenic"
"1757" "chr12" 116673133 116673533 401 "*" 5.14339631463337 4.51436506431563 5.44859994895202 -0.481581199861645 0.000988099125775954 0.0453405530385521 "Intron (ENSMUST00000185505.7/19276, intron 2 of 3)" 12 116471236 116471503 268 2 "627375" "ENSMUST00000189273.2" -201630 NA "Gm6750" "predicted gene 6750" "Intron"
"1758" "chr4" 130764518 130764918 401 "*" 4.68348466762727 3.99805032247774 5.00785858337567 -0.482082196551759 0.000989649778684723 0.0453862380275097 "Distal Intergenic" 4 130728143 130737785 9643 2 "77835" "ENSMUST00000153810.2" -26733 "ENSMUSG00000086262" "A930031H19Rik" "RIKEN cDNA A930031H19 gene" "Intergenic"
"1759" "chr2" 93477475 93477875 401 "*" 4.70229507188532 4.08523769002038 5.0032977694411 -0.480703449662194 0.000994088439098029 0.0455358173134343 "Intron (ENSMUST00000042078.10/11695, intron 1 of 3)" 2 93472733 93511684 38952 1 "11695" "ENSMUST00000111254.2" 4742 "ENSMUSG00000040310" "Alx4" "aristaless-like homeobox 4" "Intron"
"1760" "chr13" 93785173 93785573 401 "*" 4.18461770951045 3.25539962897192 4.58140348431819 -0.461013813424255 0.000994917836283066 0.0455358173134343 "Distal Intergenic" 13 93753183 93774469 21287 2 "12116" "ENSMUST00000099309.6" -10704 "ENSMUSG00000074768" "Bhmt" "betaine-homocysteine methyltransferase" "Intergenic"
"1761" "chr8" 122628471 122628871 401 "*" 6.56164901597601 6.07773727597361 6.81258130231263 -0.459937154250935 0.000995756696513636 0.0455358173134343 "Intron (ENSMUST00000045557.10/20539, intron 1 of 9)" 8 122615113 122623241 8129 2 "20539" "ENSMUST00000183015.2" -5230 "ENSMUSG00000040010" "Slc7a5" "solute carrier family 7 (cationic amino acid transporter, y+ system), member 5" "Intron"
"1762" "chr13" 111954849 111955249 401 "*" 3.94844606238328 3.11658983141588 4.31819659238399 -0.474324599767126 0.000995771315859468 0.0455358173134343 "Distal Intergenic" 13 111945675 111947457 1783 1 "100504675" "ENSMUST00000149252.2" 9174 NA "Gm15327" "predicted gene 15327" "Intergenic"
"1763" "chr15" 79258922 79259322 401 "*" 5.84050856302042 5.37593826762062 6.08361955420196 -0.455304011013863 0.000996099595368554 0.0455358173134343 "Promoter (<=1kb)" 15 79259428 79259500 73 2 "100316695" "ENSMUST00000158276.3" 178 "ENSMUSG00000088901" "Mir1943" "microRNA 1943" "Promoter"
"1764" "chr7" 142451231 142451631 401 "*" 5.24350041755442 4.71687481461934 5.51119482170147 -0.469524210853691 0.000997735767445703 0.0455358173134343 "Promoter (<=1kb)" 7 142448141 142450346 2206 2 "21823" "ENSMUST00000138482.9" -885 "ENSMUSG00000000214" "Th" "tyrosine hydroxylase" "Promoter"
"1765" "chr11" 85168423 85168823 401 "*" 4.40777386456172 3.68281919320681 4.74499699033812 -0.480507096018575 0.000997848327847086 0.0455358173134343 "Distal Intergenic" 11 85202070 85237892 35823 1 "53892" "ENSMUST00000020835.16" -33247 "ENSMUSG00000020525" "Ppm1d" "protein phosphatase 1D magnesium-dependent, delta isoform" "Intergenic"
"1766" "chr7" 139637880 139638280 401 "*" 6.29824138768978 5.93625056582439 6.49728851948847 -0.41323369453766 0.000997963626380837 0.0455358173134343 "Distal Intergenic" 7 139626070 139629002 2933 2 "17703" "ENSMUST00000055353.9" -8878 "ENSMUSG00000025469" "Msx3" "msh homeobox 3" "Intergenic"
"1767" "chr9" 14111540 14111940 401 "*" 5.5858391279665 5.10740237957923 5.83457235275894 -0.45952777670316 0.00099863051902525 0.0455358173134343 "Distal Intergenic" 9 14170337 14175099 4763 2 "102637194" "ENSMUST00000214060.2" 63159 NA "Gm34069" "predicted gene, 34069" "Intergenic"
"1768" "chr3" 94837937 94838337 401 "*" 5.92712340357883 5.48502888074246 6.16095813554958 -0.446611880587829 0.000999848652914524 0.0455358173134343 "Promoter (2-3kb)" 3 94840367 94852056 11690 1 "20341" "ENSMUST00000140757.8" -2030 "ENSMUSG00000068874" "Selenbp1" "selenium binding protein 1" "Promoter"
"1769" "chr7" 126408181 126408581 401 "*" 7.46365564330191 7.14651958581439 7.64196729298537 -0.384064346099527 0.000999919419109239 0.0455358173134343 "Promoter (<=1kb)" 7 126399962 126408280 8319 2 "129135233" "ENSMUST00000153686.2" 0 "ENSMUSG00000114515" "Gm57854" "predicted gene, 57854" "Promoter"
"1770" "chr6" 135339578 135339978 401 "*" 6.22274918516484 5.81608427278619 6.44153842692138 -0.432191185630189 0.00100010288769716 0.0455358173134343 "Promoter (<=1kb)" 6 135339929 135360171 20243 1 "13730" "ENSMUST00000032330.16" 0 "ENSMUSG00000030208" "Emp1" "epithelial membrane protein 1" "Promoter"
"1771" "chr15" 81817147 81817547 401 "*" 5.17590632446534 4.65031442300281 5.44320316634193 -0.467805178931698 0.00100062509156925 0.0455358173134343 "Distal Intergenic" 15 81820960 81835142 14183 1 "105859" "ENSMUST00000038757.8" -3413 "ENSMUSG00000042109" "Csdc2" "cold shock domain containing C2, RNA binding" "Intergenic"
"1772" "chr6" 94783772 94784172 401 "*" 5.77999343483052 5.22258367602368 6.05934895854142 -0.473159124302359 0.00100070763987088 0.0455358173134343 "Distal Intergenic" 6 94581510 94677139 95630 2 "16206" "ENSMUST00000204645.3" -106633 "ENSMUSG00000030029" "Lrig1" "leucine-rich repeats and immunoglobulin-like domains 1" "Intergenic"
"1773" "chr12" 113110246 113110646 401 "*" 7.46557104286718 7.03145681472355 7.69606261226616 -0.442455703566744 0.00100180994960741 0.0455582651291956 "Promoter (<=1kb)" 12 113109936 113117499 7564 1 "12925" "ENSMUST00000198597.5" 310 "ENSMUSG00000006360" "Crip1" "cysteine-rich protein 1" "Promoter"
"1774" "chr3" 97924231 97924631 401 "*" 5.7850308645723 5.20083647773864 6.07425806620121 -0.47713619397351 0.00100240132591636 0.0455582651291956 "Intron (ENSMUST00000198324.2/18129, intron 1 of 7)" 3 97920854 98057677 136824 1 "18129" "ENSMUST00000079812.8" 3377 "ENSMUSG00000027878" "Notch2" "notch 2" "Intron"
"1775" "chr9" 113810097 113810497 401 "*" 5.40641379163459 4.87647753479383 5.67537882519437 -0.471027424329502 0.00100348846630465 0.0455582651291956 "Intron (ENSMUST00000117537.8/72179, intron 13 of 15)" 9 113812407 113820572 8166 2 "72179" "ENSMUST00000139757.8" 10075 "ENSMUSG00000032507" "Fbxl2" "F-box and leucine-rich repeat protein 2" "Intron"
"1776" "chr6" 135017184 135017584 401 "*" 6.15061771403262 5.66933982224932 6.40049356025023 -0.456544169949129 0.00100395323065251 0.0455582651291956 "Distal Intergenic" 6 134995963 135000735 4773 1 "67755" "ENSMUST00000155022.3" 21221 "ENSMUSG00000030204" "Ddx47" "DEAD box helicase 47" "Intergenic"
"1777" "chr16" 10881090 10881490 401 "*" 6.72167527658037 6.32060427285113 6.93804041739004 -0.428438211617881 0.00100398671594485 0.0455582651291956 "Promoter (2-3kb)" 16 10878809 10890847 12039 1 "20621" "ENSMUST00000228962.2" 2281 "ENSMUSG00000037972" "Snn" "stannin" "Promoter"
"1778" "chr11" 75811846 75812246 401 "*" 4.97558436556283 4.33989536215058 5.28310354594795 -0.481123982913329 0.0010052186530671 0.0455582865130859 "Intron (ENSMUST00000121287.8/380714, intron 1 of 8)" 11 75790552 75816717 26166 2 "380714" "ENSMUST00000021208.11" 4471 "ENSMUSG00000020847" "Rph3al" "rabphilin 3A-like (without C2 domains)" "Intron"
"1779" "chr11" 33151205 33151605 401 "*" 6.02521037584972 5.61654670300826 6.24486251336795 -0.436253678859509 0.00100536831810766 0.0455582865130859 "Promoter (1-2kb)" 11 33150752 33153589 2838 2 "27140" "ENSMUST00000037746.8" 1984 "ENSMUSG00000040610" "Tlx3" "T cell leukemia, homeobox 3" "Promoter"
"1780" "chr11" 23017660 23018060 401 "*" 7.88796328286745 7.56626317789096 8.06842822667126 -0.385989471396106 0.00100583420360568 0.0455582865130859 "Promoter (<=1kb)" 11 23017998 23025574 7577 1 "100042875" "ENSMUST00000128996.2" 0 NA "Gm12059" "predicted gene 12059" "Promoter"
"1781" "chr19" 5444214 5444614 401 "*" 4.48048724428751 3.5657198929189 4.87340587488219 -0.46192759058793 0.00100621579359953 0.0455582865130859 "Promoter (<=1kb)" 19 5440077 5444429 4353 2 "78306" "ENSMUST00000044527.5" 0 "ENSMUSG00000039330" "Tsga10ip" "testis specific 10 interacting protein" "Promoter"
"1782" "chr11" 97431445 97431845 401 "*" 4.94304930768037 4.37552301949875 5.22616287032268 -0.475083048023828 0.00100734028641826 0.0455839597235315 "Intron (ENSMUST00000107596.9/56013, intron 4 of 19)" 11 97400166 97427771 27606 2 "56013" "ENSMUST00000238233.2" -3674 "ENSMUSG00000038453" "Srcin1" "SRC kinase signaling inhibitor 1" "Intron"
"1783" "chr1" 136876687 136877087 401 "*" 6.05975693809219 5.65896768248306 6.27599962748723 -0.431896086222861 0.00100800452023298 0.0455887885063335 "Promoter (<=1kb)" 1 136868723 136876911 8189 2 "26424" "ENSMUST00000195428.2" 0 "ENSMUSG00000026398" "Nr5a2" "nuclear receptor subfamily 5, group A, member 2" "Promoter"
"1784" "chr8" 121968447 121968847 401 "*" 7.39788874690799 6.99790486549614 7.61378122088088 -0.428598623401882 0.00100928760886871 0.0455934054550616 "Distal Intergenic" 8 121925933 121930341 4409 2 "76001" "ENSMUST00000212635.2" -38106 "ENSMUSG00000097097" "5033426O07Rik" "RIKEN cDNA 5033426O07 gene" "Intergenic"
"1785" "chr19" 42661539 42661939 401 "*" 4.06129029904556 3.1195969695276 4.46137534481544 -0.465222721423959 0.00100953883394784 0.0455934054550616 "Distal Intergenic" 19 42688216 42688341 126 2 "115486074" "ENSMUST00000104580.3" 26402 "ENSMUSG00000077768" "Gm25216" "predicted gene, 25216" "Intergenic"
"1786" "chr3" 109193925 109194325 401 "*" 5.74686846616922 5.30947990000098 5.97873492024322 -0.44569355522083 0.00101064811534521 0.0455934054550616 "Distal Intergenic" 3 109247969 109593014 345046 1 "57257" "ENSMUST00000046864.14" -53644 "ENSMUSG00000033721" "Vav3" "vav 3 oncogene" "Intergenic"
"1787" "chr2" 180801604 180802004 401 "*" 5.05658151499725 4.46012469720077 5.35024528221145 -0.476273021792952 0.00101071167746976 0.0455934054550616 "Promoter (2-3kb)" 2 180789446 180798807 9362 2 "13628" "ENSMUST00000055990.8" -2797 "ENSMUSG00000016349" "Eef1a2" "eukaryotic translation elongation factor 1 alpha 2" "Promoter"
"1788" "chr18" 70183165 70183565 401 "*" 4.1206129389416 3.09040734145511 4.54310404733078 -0.45131276076474 0.0010108945100896 0.0455934054550616 "Intron (ENSMUST00000121693.8/80718, intron 2 of 6)" 18 70116727 70186659 69933 2 "80718" "ENSMUST00000069749.9" 3094 "ENSMUSG00000024511" "Rab27b" "RAB27B, member RAS oncogene family" "Intron"
"1789" "chrUn_JH584304v1" 40567 40967 401 "*" 4.9151336297843 5.34323597130631 4.53748597599404 0.467647376273536 0.00101307805091807 0.0456282259463385 "Distal Intergenic" 60 52190 59667 7478 2 "66776" "ENSMUST00000179505.8" 18700 NA "Pisd-ps3" "phosphatidylserine decarboxylase, pseudogene 3" "Intergenic"
"1790" "chr1" 191050975 191051375 401 "*" 4.88349679503548 4.21209825572766 5.20319355731823 -0.48100222147339 0.00101319804486552 0.0456282259463385 "Promoter (<=1kb)" 1 191038986 191050391 11406 2 "66208" "ENSMUST00000046770.10" -584 "ENSMUSG00000037499" "Nenf" "neuron derived neurotrophic factor" "Promoter"
"1791" "chr8" 35760792 35761192 401 "*" 6.56000960265048 6.08568458393318 6.80708361476577 -0.457436473234816 0.00101334056889508 0.0456282259463385 "Distal Intergenic" 8 35700457 35712633 12177 2 "102637901" "ENSMUST00000211189.2" -48159 NA "Gm34597" "predicted gene, 34597" "Intergenic"
"1792" "chr5" 64963460 64963860 401 "*" 7.09208583376222 6.73258734339398 7.2900053262773 -0.407014464572463 0.001014007213744 0.0456331149520346 "Promoter (1-2kb)" 5 64959708 64961516 1809 2 "105244755" "ENSMUST00000244117.1" -1944 NA "LOC105244755" "uncharacterized LOC105244755" "Promoter"
"1793" "chr1" 158926699 158927099 401 "*" 4.05914193395302 4.6050566341532 3.53083830111568 0.477882682628017 0.00101645724671829 0.0457182118064654 "Distal Intergenic" 1 158961842 158993957 32116 1 "75256" "ENSMUST00000195279.2" -34743 "ENSMUSG00000104014" "4930562F17Rik" "RIKEN cDNA 4930562F17 gene" "Intergenic"
"1794" "chr4" 104376965 104377365 401 "*" 3.95090735313954 3.09507229890713 4.32753453922672 -0.462855481241773 0.00101805427653665 0.0457648698144043 "Intron (ENSMUST00000106827.8/13131, intron 4 of 9)" 4 104369270 104537579 168310 1 "13131" "ENSMUST00000106826.8" 7695 "ENSMUSG00000028519" "Dab1" "disabled 1" "Intron"
"1795" "chr2" 57128043 57128443 401 "*" 7.59797087564338 7.25156063543126 7.7899219355944 -0.404589504800943 0.00102053330922485 0.0458511036787451 "Promoter (<=1kb)" 2 57128309 57260731 132423 1 "14571" "ENSMUST00000112618.9" 0 "ENSMUSG00000026827" "Gpd2" "glycerol phosphate dehydrogenase 2, mitochondrial" "Promoter"
"1796" "chr1" 189907167 189907567 401 "*" 5.8050228810633 5.36381058277573 6.03848931353612 -0.443873970564832 0.00102238982271278 0.0459092892933683 "Intron (ENSMUST00000240971.1/102632463, intron 1 of 2)" 1 189850232 189902911 52680 2 "19130" "ENSMUST00000175916.8" -4256 "ENSMUSG00000010175" "Prox1" "prospero homeobox 1" "Intron"
"1797" "chr17" 84673307 84673707 401 "*" 6.29501289636858 5.69383277823586 6.59037191995918 -0.477493758851326 0.0010230717396012 0.0459146960193141 "Promoter (2-3kb)" 17 84498965 84676208 177244 2 "240174" "ENSMUST00000234547.2" 2501 "ENSMUSG00000024251" "Thada" "thyroid adenoma associated" "Promoter"
"1798" "chr8" 127340835 127341235 401 "*" 4.56313194868958 3.75206611459448 4.92679972696187 -0.474678762342918 0.0010243306011364 0.0459262410329935 "Distal Intergenic" 8 127315035 127320725 5691 2 "270110" "ENSMUST00000054960.9" -20110 "ENSMUSG00000051495" "Irf2bp2" "interferon regulatory factor 2 binding protein 2" "Intergenic"
"1799" "chr15" 98796221 98796621 401 "*" 5.55540737612821 5.09927256223833 5.79506075793241 -0.453000365551812 0.00102445228866553 0.0459262410329935 "Promoter (<=1kb)" 15 98789033 98796421 7389 2 "13363" "ENSMUST00000023737.6" 0 "ENSMUSG00000023000" "Dhh" "desert hedgehog" "Promoter"
"1800" "chr17" 45856250 45856650 401 "*" 5.56615683389116 5.06138378178464 5.82536203058741 -0.463403937320092 0.00102589616564779 0.045965769569874 "Exon (ENSMUST00000180252.3/210573, exon 3 of 3)" 17 45852878 45860603 7726 2 "210573" "ENSMUST00000180252.3" 3953 "ENSMUSG00000096847" "Tmem151b" "transmembrane protein 151B" "Exon"
"1801" "chr7" 45378937 45379337 401 "*" 5.05894769233173 4.45519044792015 5.35522850737585 -0.475902707293793 0.00102665853521599 0.0459708414948116 "Downstream (<=300bp)" 7 45375283 45378913 3631 1 "73813" "ENSMUST00000211124.2" 3654 "ENSMUSG00000054161" "Fam83e" "family with sequence similarity 83, member E" "Downstream"
"1802" "chr7" 71956238 71956638 401 "*" 7.11790838128639 6.77733609583655 7.3071716839535 -0.401379024382686 0.00102769208056576 0.0459708414948116 "Promoter (<=1kb)" 7 71727578 71956356 228779 2 "244049" "ENSMUST00000079323.8" 0 "ENSMUSG00000032776" "Mctp2" "multiple C2 domains, transmembrane 2" "Promoter"
